Season_encoded,Round,Circuit_encoded,Laps,NumParticipants,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Team_encoded,Driver_encoded,Q1Time,GridPosition,NumPitStops,PitStopLaps,TyreCompounds_encoded
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,2,10,107.828,11.0,2,"[33, 50]","[0, 3, 2]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,3,25,108.099,9.0,2,"[15, 50]","[3, 0, 2]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,5,20,108.47,19.0,2,"[35, 51]","[0, 3, 2]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,1,11,111.023,17.0,2,"[36, 50]","[0, 3, 2]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,2,35,108.854,12.0,3,"[13, 47, 49]","[3, 0, 4, 2]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,7,22,113.764,15.0,2,"[14, 46]","[3, 0, 2]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,17,18,108.252,18.0,1,[13],"[3, 0]"
3,15,26,53,20,19.1,60.5,1023.5,22.6,139,0.3,7,23,109.83,14.0,1,[20],"[3, 0]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,10,4,85.047,1.0,1,[37],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,13,37,84.592,2.0,1,[36],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,13,26,84.963,6.0,1,[37],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,5,20,84.869,3.0,1,[47],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,10,13,84.585,11.0,1,[50],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,2,10,84.704,4.0,1,[39],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,9,24,85.138,7.0,1,[34],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,5,31,85.177,19.0,1,[36],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,4,34,85.511,8.0,1,[39],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,1,11,86.43,16.0,1,[40],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,1,28,87.525,17.0,1,[37],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,9,29,85.881,20.0,1,[21],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,2,35,85.409,9.0,1,[35],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,17,30,85.417,13.0,1,[35],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,3,2,85.174,5.0,1,[30],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,17,18,86.086,15.0,1,[34],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,4,38,85.787,10.0,2,"[36, 37]","[2, 3, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,7,23,85.555,14.0,1,[39],"[2, 2]"
3,16,6,58,20,15.5,95.5,1006.5,18.2,91,0.7,7,22,88.449,18.0,1,[35],"[2, 2]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,13,37,94.352,1.0,2,"[10, 29]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,10,13,94.579,2.0,2,"[13, 37]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,13,26,94.369,3.0,2,"[12, 30]","[3, 3, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,5,20,94.153,4.0,2,"[12, 32]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,9,29,94.407,6.0,2,"[11, 30]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,10,4,94.59,9.0,2,"[15, 34]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,5,31,94.558,5.0,2,"[11, 29]","[4, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,9,24,94.551,7.0,2,"[10, 30]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,2,35,95.36,10.0,2,"[9, 32]","[4, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,4,38,95.281,18.0,2,"[17, 38]","[3, 3, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,1,11,95.92,12.0,2,"[8, 26]","[3, 3, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,4,34,95.983,13.0,2,"[18, 34]","[3, 3, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,1,28,96.311,15.0,2,"[12, 31]","[3, 3, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,17,30,95.746,20.0,2,"[9, 31]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,17,18,95.995,14.0,2,"[5, 25]","[3, 0, 0]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,7,23,96.499,16.0,2,"[11, 34]","[3, 0, 3]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,7,22,96.796,17.0,3,"[1, 24, 37]","[3, 0, 3, 3]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,3,2,95.756,19.0,3,"[7, 28, 39]","[3, 0, 0, 3]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,3,25,95.747,11.0,2,"[3, 25]","[3, 0, 3]"
3,17,0,56,20,26.4,72.5,993.4,32.7,108,0.8,2,10,94.567,8.0,1,[10],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,13,37,76.788,3.0,1,[33],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,10,13,77.207,2.0,1,[29],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,13,26,77.003,4.0,1,[40],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,2,10,76.908,5.0,1,[31],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,5,20,76.748,8.0,1,[30],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,5,31,77.517,6.0,1,[42],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,4,38,77.502,9.0,1,[33],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,1,28,77.606,10.0,1,[32],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,3,2,78.452,12.0,1,[39],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,9,24,77.569,18.0,1,[44],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,1,11,77.897,11.0,1,[16],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,9,29,77.719,7.0,2,"[1, 38]","[3, 0, 3]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,3,25,78.126,19.0,1,[14],"[4, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,4,34,80.873,20.0,2,"[12, 34]","[3, 0, 3]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,10,4,76.727,1.0,4,"[1, 40, 63, 67]","[3, 0, 3, 4, 4]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,17,30,77.958,16.0,1,[15],"[3, 0]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,17,18,78.756,13.0,2,"[11, 49]","[3, 0, 3]"
3,18,13,71,20,19.2,36.6,785.7,43.9,120,0.3,7,22,79.303,15.0,2,"[13, 58]","[3, 0, 3]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,10,13,68.733,10.0,4,"[7, 8, 26, 43]","[3, 3, 3, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,13,37,69.329,2.0,4,"[7, 8, 27, 40]","[3, 3, 3, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,10,4,69.04,1.0,4,"[7, 8, 30, 41]","[3, 3, 3, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,13,26,69.172,4.0,5,"[7, 8, 28, 42, 69]","[3, 3, 3, 0, 0, 4]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,5,20,69.155,6.0,4,"[7, 8, 27, 52]","[3, 3, 3, 3, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,5,31,69.046,3.0,4,"[7, 8, 26, 53]","[3, 3, 3, 3, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,2,10,69.347,7.0,4,"[7, 8, 25, 51]","[3, 3, 3, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,3,25,69.43,8.0,3,"[7, 8, 30]","[3, 3, 3, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,3,2,69.391,12.0,3,"[7, 8, 34]","[3, 3, 3, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,9,24,69.365,5.0,5,"[1, 6, 7, 8, 37]","[3, 0, 0, 0, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,4,38,69.451,9.0,4,"[7, 8, 28, 55]","[3, 3, 3, 0, 3]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,1,28,69.598,0.0,4,"[7, 8, 28, 52]","[3, 3, 3, 0, 3]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,17,30,69.953,17.0,4,"[6, 7, 8, 41]","[3, 0, 0, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,1,11,69.342,13.0,4,"[7, 8, 29, 42]","[3, 3, 3, 0, 3]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,2,35,69.35,15.0,5,"[4, 6, 7, 8, 39]","[4, 0, 0, 0, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,17,18,69.897,16.0,4,"[7, 8, 13, 39]","[3, 3, 3, 0, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,7,22,70.589,19.0,3,"[7, 8, 34]","[3, 3, 3, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,7,23,70.329,18.0,5,"[7, 8, 11, 29, 61]","[3, 3, 3, 0, 3, 3]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,9,29,69.374,11.0,3,"[7, 8, 30]","[3, 3, 3, 0]"
3,19,30,71,20,23.9,56.7,927.1,55.9,0,0.3,4,34,69.663,14.0,3,"[7, 8, 22]","[3, 3, 3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,10,13,81.901,1.0,2,"[18, 42]","[3, 0, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,13,37,81.996,7.0,3,"[17, 41, 55]","[3, 0, 3, 4]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,3,2,82.422,3.0,1,[23],"[4, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,13,26,82.398,11.0,2,"[19, 41]","[3, 0, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,3,25,82.565,9.0,1,[24],"[4, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,4,34,82.551,12.0,1,[23],"[3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,5,31,82.304,5.0,1,[27],"[3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,5,20,82.742,13.0,1,[27],"[3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,9,24,82.839,4.0,2,"[25, 49]","[4, 0, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,4,38,82.549,10.0,1,[26],"[4, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,2,10,82.535,2.0,2,"[13, 35]","[4, 3, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,9,29,82.688,14.0,1,[26],"[3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,2,35,82.458,8.0,2,"[9, 34]","[4, 3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,1,28,83.156,16.0,2,"[10, 30]","[4, 3, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,1,11,83.262,18.0,2,"[15, 32]","[4, 3, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,7,23,83.407,19.0,1,[22],"[4, 3]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,17,30,82.863,15.0,2,"[17, 49]","[4, 0, 4]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,7,22,85.859,20.0,1,[31],"[3, 4]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,17,18,83.213,17.0,1,[18],"[4, 0]"
3,20,10,57,20,27.4,69.1,1011.6,33.8,155,0.3,10,4,82.016,6.0,1,[33],"[3, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,13,37,83.322,1.0,3,"[13, 36, 53]","[4, 0, 0, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,10,13,82.845,2.0,1,[14],"[3, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,5,31,83.624,5.0,1,[19],"[4, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,2,35,83.428,8.0,2,"[23, 53]","[3, 0, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,2,10,83.489,12.0,2,"[36, 54]","[0, 3, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,10,4,83.117,6.0,1,[30],"[3, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,9,24,83.553,3.0,2,"[17, 48]","[4, 0, 3]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,3,2,83.846,11.0,1,[36],"[0, 3]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,3,25,83.764,9.0,1,[15],"[4, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,5,20,83.467,7.0,2,"[15, 35]","[4, 0, 3]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,4,38,84.225,15.0,1,[23],"[3, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,9,29,83.829,10.0,2,"[18, 52]","[4, 0, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,4,34,84.061,13.0,2,"[21, 52]","[3, 0, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,7,23,84.906,19.0,2,"[10, 52]","[4, 0, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,13,26,83.35,4.0,3,"[21, 36, 53]","[4, 0, 0, 4]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,17,18,84.338,16.0,1,[28],"[3, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,1,11,84.118,14.0,1,[17],"[3, 0]"
3,22,31,58,20,25.6,53.5,1017.3,33.0,274,0.7,1,28,84.779,18.0,1,[21],"[3, 0]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,5,20,91.471,1.0,3,"[15, 31, 46]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,5,31,91.567,3.0,3,"[14, 33, 44]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,10,13,92.285,5.0,3,"[11, 27, 44]","[4, 0, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,10,30,92.269,9.0,3,"[15, 33, 45]","[4, 0, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,7,21,91.955,7.0,3,"[14, 34, 46]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,0,4,91.919,6.0,3,"[14, 36, 45]","[4, 3, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,3,25,92.041,11.0,3,"[14, 30, 43]","[4, 3, 0, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,2,35,92.75,16.0,3,"[15, 29, 44]","[4, 3, 4, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,3,2,92.346,8.0,3,"[11, 25, 42]","[4, 3, 0, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,0,39,92.493,15.0,3,"[15, 37, 45]","[4, 3, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,7,23,92.38,12.0,2,"[12, 35]","[4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,4,34,93.032,19.0,3,"[18, 38, 45]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,17,1,92.726,14.0,3,"[13, 35, 46]","[4, 3, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,9,29,92.945,18.0,3,"[17, 33, 44]","[3, 4, 0, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,9,24,92.239,13.0,3,"[24, 41, 45]","[3, 0, 4, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,17,18,93.634,20.0,3,"[14, 32, 45]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,4,15,92.777,17.0,3,"[19, 37, 44]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,13,26,92.311,4.0,3,"[15, 33, 43]","[4, 3, 4, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,13,37,91.785,2.0,3,"[14, 30, 43]","[4, 4, 3, 4]"
4,1,22,57,20,25.6,17.0,1010.2,32.3,346,0.5,2,10,92.096,10.0,2,"[14, 32]","[4, 3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,13,37,88.928,4.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,5,20,89.039,2.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,5,31,88.855,3.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,13,26,89.705,1.0,1,[15],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,10,30,89.68,6.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,3,25,90.093,5.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,9,24,89.957,11.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,2,10,89.891,9.0,1,[15],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,7,21,89.831,10.0,1,[37],"[0, 3]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,10,13,90.343,15.0,1,[40],"[0, 3]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,0,39,89.978,12.0,2,"[16, 27]","[3, 0, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,4,15,90.543,17.0,1,[37],"[0, 3]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,4,34,90.256,13.0,1,[13],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,17,1,90.492,16.0,1,[13],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,0,4,89.683,8.0,2,"[16, 35]","[3, 0, 3]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,3,2,89.978,7.0,1,[16],"[3, 0]"
4,2,7,50,20,25.3,64.0,1012.0,29.6,350,2.5,9,29,90.009,14.0,1,[8],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,5,20,78.881,1.0,1,[22],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,13,26,78.834,3.0,1,[20],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,10,30,79.405,6.0,1,[23],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,10,13,79.401,5.0,1,[22],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,9,24,79.28,4.0,1,[20],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,9,29,79.665,7.0,1,[21],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,3,25,79.605,8.0,1,[17],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,0,4,79.251,12.0,1,[22],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,2,10,79.58,11.0,1,[21],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,17,1,80.135,20.0,1,[57],"[0, 4]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,0,39,79.91,14.0,1,[21],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,7,23,80.104,15.0,1,[14],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,7,21,80.254,16.0,1,[39],"[0, 3]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,2,35,79.742,13.0,1,[18],"[3, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,17,18,81.372,18.0,2,"[13, 23]","[3, 0, 0]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,3,2,79.192,10.0,2,"[39, 53]","[0, 3, 3]"
4,3,12,58,20,26.0,48.0,1014.5,40.6,299,2.9,13,37,78.58,2.0,1,[18],"[3, 0]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,13,37,79.295,1.0,2,"[19, 51]","[2, 3, 4]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,13,26,79.773,3.0,2,"[18, 50]","[2, 3, 4]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,9,24,80.168,5.0,1,[19],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,10,30,80.383,11.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,0,4,80.419,7.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,5,20,78.796,2.0,3,"[19, 49, 53]","[2, 3, 4, 4]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,2,35,80.474,12.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,4,38,80.364,13.0,1,[17],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,7,21,80.147,8.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,4,34,80.342,15.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,2,10,80.732,17.0,1,[17],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,10,13,80.47,14.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,3,25,82.338,16.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,0,39,79.73,0.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,17,18,81.971,19.0,1,[18],"[2, 3]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,7,23,80.422,10.0,2,"[18, 52]","[2, 3, 4]"
4,4,5,63,20,11.1,91.0,1001.7,17.6,65,1.7,9,29,79.98,6.0,3,"[2, 16, 30]","[2, 2, 3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,13,37,89.836,3.0,1,[26],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,5,20,89.474,1.0,1,[24],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,5,31,90.079,2.0,1,[27],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,13,26,90.055,4.0,2,"[27, 41]","[3, 0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,10,30,90.49,12.0,1,[40],"[0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,10,13,90.388,6.0,1,[22],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,0,4,90.845,5.0,1,[26],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,17,1,91.266,18.0,1,[16],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,4,34,90.441,0.0,1,[40],"[0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,3,2,90.407,11.0,1,[15],"[3, 0]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,2,35,90.485,9.0,2,"[11, 41]","[3, 0, 4]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,9,29,90.583,14.0,2,"[30, 41]","[3, 0, 4]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,17,18,91.325,19.0,1,[34],"[0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,7,23,90.645,15.0,2,"[14, 54]","[3, 0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,7,21,90.975,16.0,2,"[12, 42]","[3, 0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,4,38,90.677,0.0,1,[41],"[0, 3]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,2,10,90.779,7.0,2,"[16, 40]","[3, 0, 4]"
4,5,14,57,20,31.7,49.0,1010.0,42.8,322,3.5,9,24,90.761,8.0,1,[18],"[3, 0]"
4,6,2,66,20,36.3,8.0,996.9,48.3,196,3.2,13,37,80.091,2.0,3,"[13, 28, 44]","[4, 3, 4, 3]"
4,6,2,66,20,36.3,8.0,996.9,48.3,196,3.2,13,26,80.447,5.0,3,"[17, 37, 53]","[4, 3, 3, 4]"
4,6,2,66,20,36.3,8.0,996.9,48.3,196,3.2,10,30,80.218,4.0,3,"[13, 36, 51]","[4, 3, 3, 4]"
4,6,2,66,20,36.3,8.0,996.9,48.3,196,3.2,5,31,79.892,3.0,3,"[10, 31, 45]","[4, 3, 3, 4]"
