Season,Round,Circuit,Laps,NumParticipants,Driver,DriverNumber,Team,GridPosition,QualifyingPosition,Q1Time,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,NumPitStops,PitStopLaps,TyreCompounds,ClassificationResult,Points
2020,6,Barcelona,66.0,20,KVY,26,AlphaTauri,12.0,12.0,77.676,28.8,58.3,998.0,43.9,347,0.9,2,"[21, 45]","['SOFT', 'MEDIUM', 'MEDIUM']",0.0,0.0
2020,6,Barcelona,66.0,20,OCO,31,Renault,15.0,15.0,77.765,28.8,58.3,998.0,43.9,347,0.9,1,[34],"['MEDIUM', 'SOFT']",-2.0,0.0
2020,6,Barcelona,66.0,20,RAI,7,Alfa Romeo Racing,14.0,14.0,77.797,28.8,58.3,998.0,43.9,347,0.9,2,"[20, 44]","['MEDIUM', 'MEDIUM', 'SOFT']",0.0,0.0
2020,6,Barcelona,66.0,20,MAG,20,Haas F1 Team,16.0,16.0,77.908,28.8,58.3,998.0,43.9,347,0.9,1,[28],"['SOFT', 'MEDIUM']",-1.0,0.0
2020,6,Barcelona,66.0,20,GIO,99,Alfa Romeo Racing,20.0,20.0,78.697,28.8,58.3,998.0,43.9,347,0.9,2,"[21, 45]","['MEDIUM', 'MEDIUM', 'SOFT']",-4.0,0.0
2020,6,Barcelona,66.0,20,RUS,63,Williams,18.0,18.0,78.099,28.8,58.3,998.0,43.9,347,0.9,2,"[19, 35]","['SOFT', 'MEDIUM', 'MEDIUM']",-1.0,0.0
2020,6,Barcelona,66.0,20,LAT,6,Williams,19.0,19.0,78.532,28.8,58.3,998.0,43.9,347,0.9,2,"[28, 49]","['MEDIUM', 'MEDIUM', 'SOFT']",-1.0,0.0
2020,6,Barcelona,66.0,20,GRO,8,Haas F1 Team,17.0,17.0,78.089,28.8,58.3,998.0,43.9,347,0.9,2,"[32, 62]","['MEDIUM', 'SOFT', 'SOFT']",2.0,0.0
2020,6,Barcelona,66.0,20,LEC,16,Ferrari,9.0,9.0,77.256,28.8,58.3,998.0,43.9,347,0.9,1,[29],"['SOFT', 'MEDIUM']",11.0,0.0
2020,7,Spa-Francorchamps,44.0,20,HAM,44,Mercedes,1.0,1.0,102.323,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['MEDIUM', 'HARD']",0.0,25.0
2020,7,Spa-Francorchamps,44.0,20,BOT,77,Mercedes,2.0,2.0,102.534,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['MEDIUM', 'HARD']",0.0,18.0
2020,7,Spa-Francorchamps,44.0,20,VER,33,Red Bull Racing,3.0,3.0,103.197,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['MEDIUM', 'HARD']",0.0,15.0
2020,7,Spa-Francorchamps,44.0,20,RIC,3,Renault,4.0,4.0,103.309,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['SOFT', 'HARD']",0.0,13.0
